index,reviewid,artist,title,score,author
959,11278,yellow swans,at all ends,8.6,marc masters
960,17132,converge,all we love we leave behind,8.6,brandon stosuy
961,14221,various artists,honest strings a tribute to the life and work of jack rose,8.6,grayson currin
962,11280,fuck buttons,street horrrsing,8.6,marc masters
963,8924,john zorn,songs from the hermetic theatre,8.6,brent s. sirota
964,1469,the cinematic orchestra,every day,8.6,paul cooper
965,10879,jay z,american gangster,8.6,tom breihan
966,22527,philip glass,the complete sony recordings,8.6,seth colter walls
967,8538,vitalic,ok cowboy,8.6,mark pytlik
968,8557,rufus wainwright,poses,8.6,joe tangari
969,2346,dizzee rascal,showtime,8.6,scott plagenhoef
970,8665,keith fullerton whitman,lisbon,8.6,mark richardson
971,16836,andrew wk,i get wet,8.6,ian cohen
972,21387,anderson paak,malibu,8.6,marcus j. moore
973,669,the beta band,hot shots ii,8.6,matt lemay
974,20181,bjork,vulnicura,8.6,katherine st. asaph
975,19772,fela kuti,vinyl box set 3,8.6,aaron leitko
976,8268,terrestre,secondary inspection,8.6,mark richardson
977,5009,m83,before the dawn heals us,8.6,brandon stosuy
978,7727,bruce springsteen,the essential bruce springsteen,8.6,mark richardson
979,10497,blossom toes,we are ever so clean,8.6,douglas wolk
980,18627,dj rashad,double cup,8.6,larry fitzmaurice
981,12717,various artists,dark was the night,8.6,scott plagenhoef
982,10482,white noise,an electric storm,8.6,matthew murphy
983,19086,perfect pussy,say yes to love,8.6,lindsay zoladz
984,10271,the beach boys,the warmth of the sun,8.6,mark richardson
986,20384,tori amos,little earthquakes,8.6,barry walters
987,10242,the national,boxer,8.6,stephen m. deusner
988,830,blur,the best of blur,8.6,richard m. juzwiak
989,11701,vic chesnutt,little,8.6,stephen m. deusner
990,18732,william onyeabor,world psychedelic classics 5 who is william onyeabor,8.6,andy beta
991,10512,hawkwind,space ritual collectors edition,8.6,nate patrin
992,19088,lavender country,lavender country,8.6,jayson greene
993,4183,j zone,pimps dont pay taxes,8.6,brad haywood
994,18511,drake,nothing was the same,8.6,jayson greene
995,4139,isotope 217,who stole the i walkman,8.6,ryan schreiber
996,10530,nina nastasia and jim white,you follow me,8.6,matt lemay
997,8257,craig taborn,junk magic,8.6,chris dahlen
998,5639,giorgio moroder,from here to eternity,8.6,dominique leone
999,8008,thinking fellers union local 282,bob dinners and larry noodles present tubby turdners celebrity avalanche,8.6,joe tangari
1000,467,antony and the johnsons,i am a bird now,8.6,brandon stosuy
1001,2110,various artists,american primitive vol ii pre war revenants,8.6,zach baron
1003,549,various artists,golden apples of the sun,8.6,brandon stosuy
1004,20557,kamasi washington,the epic,8.6,seth colter walls
1005,12425,theo parrish,sound sculptures volume 1,8.6,andy battaglia
1006,12454,the gaslight anthem,the 59 sound,8.6,tom breihan
1007,5940,phil ochs,the best of phil ochs 20th century masters,8.6,chris dahlen
1008,10448,sebadoh,the freed man,8.6,brandon stosuy
1009,466,ada,blondie,8.6,sam ubl
1010,12330,bob dylan,the bootleg series vol 8 tell tale signs rare and unreleased 1986 2006,8.6,tom ewing
1011,12503,the very best,esau mwamwaya and radioclit are the very best,8.6,scott plagenhoef
1012,20488,jim orourke,simple songs,8.6,mark richardson
1013,12474,roy orbison,the soul of rock and roll,8.6,stephen m. deusner
1014,837,boards of canada,geogaddi,8.6,mark richard-san
1015,12510,various artists,give me love songs of the brokenhearted baghdad 1925 1929,8.6,joe tangari
1016,10322,pig destroyer,phantom limb,8.6,jess harvell
1017,6439,posthuman,the uncertainty of the monkey,8.6,christopher dare
1018,19020,st vincent,st vincent,8.6,lindsay zoladz
1019,1734,charalambides,joy shapes,8.6,dominique leone
1020,3918,hood,outside closer,8.6,nitsuh abebe
1021,10338,thomas fehlmann,honigpumpe,8.6,andy battaglia
1022,10316,neurosis,given to the rising,8.6,d. shawn bosler
1023,12596,antony and the johnsons,the crying light,8.6,marc masters
1024,12125,lindstrm,where you go i go too,8.6,tim finney
1025,1789,clogs,stick music,8.6,david raposa
1026,5323,minus the bear,this is what i know about being gigantic,8.6,brad haywood
1027,19352,american football,american football,8.6,ian cohen
1028,20985,fka twigs,m3ll155x,8.6,anupa mistry
1029,13384,radiohead,hail to the thief special collectors edition,8.6,joe tangari
1030,20268,courtney barnett,sometimes i sit and think and sometimes i just sit,8.6,mike powell
1031,22338,prince,one nite alone the aftershow it aint over,8.6,seth colter walls
1032,22404,the shaggs,philosophy of the world,8.6,quinn moreland
1033,6153,papa m,whatever mortal,8.6,matt lemay
1034,4795,lilys,the 3 way,8.6,michael sandlin
1035,19389,lewis,lamour,8.6,stephen m. deusner
1036,2440,bob drake,the skull mailbox and other horrors,8.6,dominique leone
1037,3027,morton feldman,patterns in a chromatic field,8.6,liam singer
1038,18378,julia holter,loud city song,8.6,lindsay zoladz
1039,583,pierre bastien,mecanoid,8.6,david m. pecoraro
1040,17793,dj koze,amygdala,8.6,andrew ryce
1041,13518,the very best,warm heart of africa,8.6,brian howe
1042,11933,air france,no way down,8.6,marc hogan
1043,13510,neon indian,psychic chasms,8.6,marc hogan
1044,19403,parquet courts,sunbathing animal,8.6,larry fitzmaurice
1045,7973,jimi tenor,organism,8.6,ryan schreiber
1046,19460,white lung,deep fantasy,8.6,ian cohen
1047,10691,iron and wine,the shepherds dog,8.6,joe tangari
1048,1332,johnny cash,american iii solitary man,8.6,ryan kearney
1049,18065,baths,obsidian,8.6,ian cohen
1050,13273,pp bradock,confiote de bits a remix collection,8.6,philip sherburne
1051,526,badly drawn boy,the hour of bewilderbeast,8.6,brent dicrescenzo
1052,10111,the twilight sad,fourteen autumns and fifteen winters,8.6,mark richardson
1053,19153,bikini kill,yeah yeah yeah yeah,8.6,jenn pelly
1054,3036,fennesz,venice,8.6,mark richardson
1055,4127,iron and wine,our endless numbered days,8.6,amanda petrusich
1056,10064,stars of the lid,and their refinement of the decline,8.6,mark richardson
1057,3647,gang gang dance,gang gang dance,8.6,andrew bryant
1058,13091,james brown,the singles vol 7 1970 1972,8.6,douglas wolk
1059,12000,the bug,london zoo,8.6,nate patrin
1060,10553,the chills,heavenly pop hits the best of the chills,8.6,joshua klein
1061,10562,prefab sprout,steve mcqueen,8.6,stephen trouss
1062,2293,destroyer,your blues,8.6,matt lemay
1063,18045,devo,hardcore volume 1,8.6,andy beta
1064,12005,harvey milk,lifethe best game in town,8.6,grayson currin
1065,3798,tim hecker,haunt me haunt me do it again,8.6,mark richard-san
1066,5909,stina nordenstam,the world is saved,8.6,david raposa
1067,5618,mia,arular,8.6,scott plagenhoef
1068,13319,beastie boys,ill communication,8.6,nate patrin
1069,13326,jj,jj n 2,8.6,marc hogan
1070,9986,various artists,stax 50th anniversary celebration,8.6,stephen m. deusner
1071,8248,28th day,the complete recordings,8.6,philip welsh
1072,9881,the trees community,the christ tree,8.6,liz colville
1073,6143,june panic,babys breadth,8.6,william bowers
1074,15475,reatards,teenage hate,8.6,david bevan
1075,7115,matthew shipp,pastoral composure,8.6,matt lemay
1076,2443,bob drake,what day is it,8.6,dominique leone
1077,1972,various artists,children of nuggets original artyfacts from the second psychedelic era 1976 1996,8.6,joe tangari
1078,16108,throbbing gristle,the second annual report of throbbing gristle,8.6,drew daniel
1079,15124,tim hecker,ravedeath 1972,8.6,joe colly
1080,6480,prince,ultimate prince,8.6,mark richardson
1081,4749,les savy fav,the cat and the cobra,8.6,brent dicrescenzo
1082,3465,glifted,under and in,8.6,isaiah violante
1083,15800,art of noise,whos afraid of the art of noise,8.6,tom ewing
1084,7818,sunset rubdown,shut up i am dreaming,8.6,brandon stosuy
1085,16118,bobby charles,bobby charles,8.6,andy beta
1086,15840,van dyke parks,arrangements vol 1,8.6,jayson greene
1087,14878,orange juice,coals to newcastle,8.6,tom ewing
1088,16039,drake,take care,8.6,ryan dombal
1089,6879,the russian futurists,lets get ready to crumble,8.6,nitsuh abebe
1090,3500,goldcard,goldcard,8.6,andrew bryant
1091,7002,saturday looks good to me,all your summer songs,8.6,rob mitchum
1092,5077,manitoba,up in flames,8.6,mark richardson
1093,21705,kendrick lamar,untitled unmastered,8.6,kris ex 
1094,190,animal collective,here comes the indian,8.6,andy beta
1095,7176,sin ropas,trickboxes on the pony line,8.6,amanda petrusich
1096,21575,esperanza spalding,emilys devolution,8.6,marcus j. moore
1097,21755,metallica,kill em all,8.6,saby reyes-kulkarni
1098,1566,common,be,8.6,ryan dombal
1099,187,the angels of light,everything is good here please come home,8.6,dominique leone
1100,14999,william tyler,behold the spirit,8.6,grayson currin
1101,15835,wolves in the throne room,celestial lineage,8.6,brandon stosuy
1102,16352,julia holter,ekstasis,8.6,mark richardson
1103,15473,mickey newbury,an american trilogy,8.6,stephen m. deusner
1104,11697,califone,quicksand cradlesnakes,8.6,mark richardson
1105,5710,nas,gods son,8.6,sam chennault
1106,14763,the jon spencer blues explosion,orange,8.6,tom breihan
1107,15055,cut copy,zonoscope,8.6,tom breihan
1108,15513,fucked up,david comes to life,8.6,larry fitzmaurice
1109,15165,harald grosskopf,synthesist,8.6,mark richardson
1110,1211,cabaret voltaire,methodology 74 78 attic tapes,8.6,david raposa
1111,16158,cloud nothings,attack on memory,8.6,ian cohen
1112,8096,toktok vs soffy o,toktok vs soffy o,8.6,nitsuh abebe
1113,1507,the clientele,strange geometry,8.6,mark richardson
1114,5149,ekkehard ehlers stephan mathieu,heroin,8.6,mark richardson
1115,524,badgerlore,of things too sorrowful to be reminded of and things too beautiful to possess,8.6,brandon stosuy
1116,22745,run the jewels,run the jewels 3,8.6,sheldon pearce
1117,4621,mike ladd,welcome to the afterfuture,8.6,ethan p.
1118,7345,sonic youth,dirty deluxe edition,8.6,scott hreha
1119,217,apes,oddeyesee,8.6,eric carr
1120,14895,robert wyatt,shleep,8.6,douglas wolk
1121,11858,venetian snares,winter in the belly of a snake,8.6,mark martelli
1122,11743,frog eyes,the bloody hand,8.6,brandon stosuy
1123,568,syd barrett,wouldnt you miss me the best of,8.5,kevin adickes
1124,8439,venetian snares,a giant alien force more violent and sick than anything you can imagine,8.5,mark martelli
1125,17505,aap rocky,longliveaap,8.5,jayson greene
1126,1729,childs view,funfair,8.5,mark richardson
1127,3374,gaji,ten to ten past ten,8.5,dominique leone
1128,20463,prurient,frozen niagara falls,8.5,andy o'connor
1129,12426,max tundra,parallax error beheads you,8.5,nitsuh abebe
1130,10390,spoon,ga ga ga ga ga,8.5,eric harvey
1131,16295,the men,open your heart,8.5,ian cohen
1132,18793,nick drake,tuck box,8.5,jayson greene
1133,22468,danny brown,atrocity exhibition,8.5,matthew ramirez
1134,11892,girls aloud,the sound of girls aloud,8.5,tim finney
1135,21867,beyonc,lemonade,8.5,jillian mapes
1136,10356,robert forster grant mclennan,intermission the best of the solo recordings 1990 1997,8.5,joshua klein
1137,15972,the louvin brothers,satan is real,8.5,stephen m. deusner
1138,951,brokeback,field recordings from the cook county water table,8.5,chip chanko
1139,18736,blood orange,cupid deluxe,8.5,ryan dombal
1140,6965,safety scissors,parts water,8.5,paul cooper
1142,21097,joanna newsom,divers,8.5,laura snapes
1143,7348,sonic youth,sonic nurse,8.5,sam ubl
1144,17508,stars of the lid,the ballasted orchestra,8.5,mark richardson
1145,21518,vijay iyer wadada leo smith,a cosmic rhythm with each stroke,8.5,seth colter walls
1146,13538,various artists,tumbl biguine afro and latin sounds from the french caribbean 1963 1974,8.5,joe tangari
1147,5551,michael mayer,fabric 13,8.5,scott plagenhoef
1148,5096,manual,ascend,8.5,paul cooper
1149,16067,kate bush,50 words for snow,8.5,ryan dombal
1150,5963,okkervil river,black sheep boy,8.5,stephen m. deusner
1151,6113,orthrelm,ov,8.5,dominique leone
1152,13893,gil scott heron,im new here,8.5,nate patrin
1153,15264,the weeknd,house of balloons,8.5,joe colly
1154,6542,the plastic constellations,mazatlan,8.5,sam ubl
1155,7180,single frame,wetheads come running,8.5,andrew bryant
1156,4339,junior boys,birthday,8.5,scott plagenhoef
1157,8791,wilderness,wilderness,8.5,ryan schreiber
1158,21701,cluster,cluster 71,8.5,andy beta
1159,12181,luciano,fabric 41,8.5,andy battaglia
1160,17067,laurie spiegel,the expanding universe,8.5,andy beta
1161,4147,ice cube,greatest hits,8.5,alexander lloyd linhardt
1162,12143,tom carter and christian kiefer,from the great american songbook,8.5,grayson currin
1163,1064,david byrne brian eno,my life in the bush of ghosts,8.5,chris dahlen
1164,12132,flying lotus,los angeles,8.5,nate patrin
1165,19170,mac demarco,salad days,8.5,marc hogan
1166,1563,comets on fire,blue cathedral,8.5,brandon stosuy
1167,103,alejandra and aeron,bousha blue blazes,8.5,dominique leone
1168,22606,rachels,systems layers,8.5,benjamin scheim
1169,12084,the walkmen,you and me,8.5,jason crock
1170,14190,crystal castles,crystal castles,8.5,ian cohen
1171,639,belle and sebastian,the life pursuit,8.5,marc hogan
1172,1136,vashti bunyan,lookaftering,8.5,matthew murphy
1173,17170,metz,metz,8.5,stuart berman
1174,15403,gang gang dance,eye contact,8.5,aaron leitko
1175,20450,jlin,dark energy,8.5,anupa mistry
1176,12014,various artists,nigeria 70 lagos jump original heavyweight afrobeat highlife and afro funk,8.5,joe tangari
1177,6331,plaid,trainer,8.5,paul cooper
1178,8078,to live and shave in la,the wigmaker in eighteenth century williamsburg,8.5,jason nickey
1179,12033,ragga twins,ragga twins step out,8.5,nate patrin
1180,15386,ema,past life martyred saints,8.5,nick neyland
1181,14110,the tallest man on earth,the wild hunt,8.5,stephen m. deusner
1182,1805,caribou,the milk of human kindness,8.5,mark richardson
1183,12390,luomo,convivial,8.5,tim finney
1184,16379,azusa plane,where the sands turn to gold,8.5,ned raggett
1185,63,aereogramme,sleep and release,8.5,william bowers
1186,6353,pluramon,dreams top rock,8.5,mark richardson
1187,21816,lush,gala,8.5,saby reyes-kulkarni
1188,12345,blitzen trapper,furr,8.5,rebecca raber
1189,14008,gorillaz,plastic beach,8.5,sean fennessey
1190,8261,two gallants,the throes,8.5,jonathan zwickel
1191,18947,various artists,hardcore traxx dance mania records 1986 1997,8.5,andrew gaerig
1192,15299,panda bear,tomboy,8.5,jess harvell
1193,14919,off,first four eps,8.5,paul thompson
1194,12324,gang gang dance,saint dymphna,8.5,marc masters
1195,21264,grimes,art angels,8.5,jessica hopper
1196,17280,the weeknd,trilogy,8.5,ian cohen
1197,415,ellen allien,orchestra of bubbles,8.5,philip sherburne
1198,12286,vivian girls,vivian girls,8.5,amy granzin
1199,12239,teenage jesus and beirut slump,shut up and bleed,8.5,marc masters
1200,6297,pinback,offcell,8.5,brandon stosuy
1201,3917,hood,cold house,8.5,nathan rooney
1202,5911,naked city,the complete studio recordings,8.5,chris dahlen
1203,9669,the beatles,love,8.5,mark richardson
1204,664,tim berne,the sublime and,8.5,chris dahlen
1206,14920,agalloch,marrow of the spirit,8.5,grayson haver currin
1207,6470,archer prewitt,wilderness,8.5,sam ubl
1208,10292,blitzen trapper,wild mountain nation,8.5,jason crock
1209,7759,the skygreen leopards,one thousand bird ceremony,8.5,brandon stosuy
1210,9696,dusty springfield,complete a and b sides 1963 1970,8.5,joe tangari
1211,396,azita,enantiodromia,8.5,julianne escobedo shepherd
1212,5452,the mountain goats,protein source of the future now,8.5,zach hooker
1213,22514,leonard cohen,you want it darker,8.5,stacey anderson
1214,13195,sunn 0))),monoliths and dimensions,8.5,grayson currin
1215,13052,phoenix,wolfgang amadeus phoenix,8.5,ryan dombal
1216,5453,the mountain goats,the coroners gambit,8.5,sam eccleston
1217,4179,j live,all of the above,8.5,brad haywood
1218,8771,the wind up bird,whips,8.5,rob mitchum
1219,20989,the isley brothers,the isley brothers the rca victor and t neck album masters,8.5,stephen thomas erlewine
1220,7460,starflyer 59,fell in love at 22,8.5,ryan schreiber
1221,13009,isis,wavering radiant,8.5,roque strew
1222,1235,califone,sometimes good weather follows bad people,8.5,brad haywood
1223,12985,st vincent,actor,8.5,matthew perpetua
1224,7639,akio suzuki,odds and ends,8.5,andy beta
1225,15147,julianna barwick,the magic place,8.5,mark richardson
1226,3184,freakwater,old paint,8.5,philip shelley
1227,10126,throbbing gristle,part two the endless not,8.5,jess harvell
1228,16288,porter ricks,biokinetics,8.5,philip sherburne
1229,18408,julianna barwick,nepenthe,8.5,lindsay zoladz
1230,10116,prodigy,return of the mac,8.5,tom breihan
1231,4178,yesterdays new quintet,stevie,8.5,rollie pemberton
1232,18401,forest swords,engravings,8.5,marc masters
1233,3290,jason forrest,the unrelenting songs of the 1979 post disco crash,8.5,scott plagenhoef
1234,1031,busdriver daedelus radioinactive,the weather,8.5,julianne escobedo shepherd
1235,9864,various artists,forever changing the golden age of elektra records 1963 1973,8.5,stephen m. deusner
1236,16161,the kinks,kinks in mono,8.5,joe tangari
1237,17851,kurt vile,wakin on a pretty daze,8.5,jayson greene
1238,10041,pentangle,the time has come 1967 73,8.5,matthew murphy
1239,4970,jens lekman,oh youre so silent jens,8.5,amy phillips
1240,13247,jon hassell,last night the moon came dropping its clothes in the street,8.5,philip sherburne
1241,13334,yacht,see mystery lights,8.5,rebecca raber
1242,2442,bob drake,the shunned country,8.5,dominique leone
1243,13196,the antlers,hospice,8.5,brian howe
1244,8569,stewart walker,stabiles,8.5,paul cooper
1245,18090,jon hopkins,immunity,8.5,brian howe
1246,16247,pete swanson,man with potential,8.5,marc masters
1247,13173,various artists,legends of benin,8.5,joe tangari
1248,2652,earlimart,everyone down here,8.5,michael idov
1249,10000,pole,steingarten,8.5,philip sherburne
1250,3441,ghost,metamorphosis ghost chronicles 1984 2004,8.5,matthew murphy
1251,21587,flying saucer attack,further,8.5,mark richardson
1252,11769,fela kuti,expensive shit he miss road,8.5,paul cooper
1253,16249,john talabot,in,8.5,philip sherburne
1254,18219,run the jewels,run the jewels,8.5,nate patrin
1255,22440,terry allen,lubbock,8.5,stephen thomas erlewine
1256,21895,vivien goldman,resolutionary,8.5,jenn pelly
1257,8372,us maple,talker,8.5,nick mirov
1258,13109,dinosaur jr,farm,8.5,marc masters
1260,6613,quasimoto,the unseen,8.5,peter macia
1261,21704,trd grs och stenar,djungelns lag,8.5,marc masters
1262,21765,frankie cosmos,next thing,8.5,kevin lozano
1263,5530,my morning jacket songs ohia,split,8.5,jason nickey
1264,898,boyracer,to get a better hold youve got to loosen yr grip,8.5,nitsuh abebe
1265,11840,simple minds,reel to real cacophony,8.5,joe tangari
1266,11896,green day,kerplunk,8.5,jess harvell
1267,18523,chvrches,the bones of what you believe,8.5,larry fitzmaurice
1268,2534,dirty projectors,the glad fact,8.5,william bowers
1269,9768,menomena,friend and foe,8.5,joe tangari
1270,10229,lil wayne,da drought 3,8.5,ryan dombal
1271,1742,captain beefheart,im going to do what i wanna do live at my fathers place 1978,8.5,alex linhardt
1272,12833,dan deacon,bromst,8.5,nitsuh abebe
1273,6966,safety scissors,tainted lunch,8.5,nitsuh abebe
1274,16109,various artists,bambara mystic soul the raw sound of burkina faso 1974 1979,8.5,joe tangari
1275,22134,fleetwood mac,mirage,8.5,laura snapes
1276,7808,beanie sigel,the bcoming,8.5,tom breihan
1277,4128,iron and wine,woman king,8.5,amanda petrusich
1278,4626,laddio bolocko,the life and times of laddio bolocko,8.5,dominique leone
1279,2758,missy elliott,this is not a test,8.5,brent dicrescenzo
1280,7578,sunn 0))),flight of the behemoth,8.5,mike bernstein
1281,5332,mirah,cmon miracle,8.5,michael idov
1282,10276,scharpling and wurster,the art of the slap,8.5,nate patrin
1283,9163,dr dre,death rows greatest hits the chronicles,8.5,sean fennessey
1284,3598,guided by voices,hardcore ufos revelations epiphanies and fast food in the western hemisphere,8.5,matt lemay
1285,9751,sally shapiro,disco romance,8.5,marc hogan
1286,12682,studio 1,studio 1,8.5,andy battaglia
1287,11750,diamanda gals,defixiones will and testament,8.5,brandon stosuy
1288,13775,david lang,lang the little match girl passion,8.5,jayson greene
1289,16248,hood,recollected,8.5,ned raggett
1290,7605,super furry animals,lovekraft,8.5,marc hogan
1291,7317,soilwork,natural born chaos,8.5,cory byrom
1292,10130,mike tamburo and the universal orchestra of pituitary knowledge,ghosts of marumbey,8.5,grayson currin
1293,21652,brad fiedel,the terminator,8.5,louis pattison
1294,18452,roky erickson,the evil one,8.5,jason heller
1295,13625,converge,axe to fall,8.5,cosmo lee
1296,2604,dj target riko,aim high vol 2,8.5,jess harvell
1297,13629,isaac hayes,shaft,8.5,nate patrin
1298,6230,pere ubu,st arkansas,8.5,jason nickey
1299,22065,the avalanches,wildflower,8.5,mark richardson
1300,13603,baroness,blue record,8.5,grayson currin
1301,10167,frog eyes,tears of the valedictorian,8.5,carl wilson
1302,13649,various artists,ghana special modern highlife afro sounds and ghanaian blues 1968 1981,8.5,joe tangari
1303,12910,bat for lashes,two suns,8.5,mark pytlik
1304,17693,rhye,woman,8.5,miles raymer
1305,11702,cocteau twins,lullabies to violaine singles and extended plays 1982 1996 vol 1,8.5,nitsuh abebe
1306,7753,superpitcher,here comes love,8.5,mark pytlik
1307,21030,mariah,utakata no hibi,8.5,jakob dorof
1308,13686,nirvana,bleach,8.5,stuart berman
1309,16211,grimes,visions,8.5,lindsay zoladz
1310,18491,bill callahan,dream river,8.5,lindsay zoladz
1311,3286,flamin groovies,shake some action,8.5,joe tangari
1312,3283,anton fier,dreamspeed blind light,8.5,alex linhardt
1313,17645,autre ne veut,anxiety,8.5,ian cohen
1314,13703,real estate,real estate,8.5,david bevan 
1315,13655,roll deep,street anthems,8.5,martin clark
1316,5069,jeff mangum,orange twin field works vol 1,8.5,david m. pecoraro
1317,10588,liars,liars,8.5,jess harvell
1318,12183,the tough alliance,the new school,8.5,marc hogan
1319,4084,the impossible shapes,laughter fills our hollow dome,8.5,jason nickey
1320,19806,iceage,plowing into the field of love,8.5,larry fitzmaurice
1321,14366,julian lynch,mare,8.5,joe colly
1322,15801,fred mcdowell,the alan lomax recordings,8.5,amanda petrusich
1323,21673,car seat headrest,teens of denial,8.5,jeremy gordon
1324,14407,ceo,white magic,8.5,joe colly
1325,4129,calexico iron and wine,in the reins,8.5,joe tangari
1326,19478,a sunny day in glasgow,sea when absent,8.5,lindsay zoladz
1327,15432,cults,cults,8.5,joe tangari
1328,9518,peter bjorn and john,writers block,8.5,marc hogan
1329,3945,hrvatski,swarm and dither,8.5,dominique leone
1330,20086,viet cong,viet cong,8.5,ian cohen
1331,2434,graeme downes,hammers and anvils,8.5,david raposa
1332,10711,sunset rubdown,random spirit lover,8.5,brian howe
1333,10925,daft punk,alive 2007,8.5,ryan dombal
1334,9430,janes addiction,up from the catacombs the best of janes addiction,8.5,mark richardson
1335,3032,fennesz,live in japan,8.5,mark richardson
1336,8945,thalia zedek,been here and gone,8.5,andi rowlands
1337,19539,eno • hyde,high life,8.5,mark richardson
1338,11661,baptist generals,no silver no gold,8.5,brandon stosuy
1339,9328,the thermals,the body the blood the machine,8.5,amanda petrusich
1340,22401,washington phillips,washington phillips and his manzarene dreams,8.5,mike powell
1341,14810,various artists,come and get it the best of apple records,8.5,douglas wolk
1342,7626,supergrass,supergrass is 10,8.5,marc hogan
1343,19688,mineral,the power of failing,8.5,brandon stosuy
1344,9554,various production,the world is gone,8.5,jess harvell
1345,19522,john coltrane,offering live at temple university,8.5,mark richardson
1346,1774,castanets,cathedral,8.5,amanda petrusich
1347,9287,the delgados,the complete bbc peel sessions,8.5,stuart berman
1348,16936,ariel pinks haunted graffiti,mature themes,8.5,jayson greene
1349,2465,kevin drumm,sheer hellish miasma,8.5,andy beta
1350,2249,deerhoof,reveille,8.5,eric carr
1351,4703,le tigre,le tigre,8.5,kristin sage rockermann
1352,17068,blur,parklive,8.5,lindsay zoladz
1353,15725,jay z kanye west,watch the throne,8.5,tom breihan
1354,3545,grandaddy,the sophtware slump,8.5,ryan schreiber
1355,11580,crystal antlers,ep,8.5,ian cohen
1356,16938,jessie ware,devotion,8.5,ryan dombal
1357,16641,el p,cancer for cure,8.5,jeff weiss
1358,19849,vince staples,hell can wait,8.5,craig jenkins
1359,7510,sufjan stevens,greetings from michigan the great lakes state,8.5,brandon stosuy
1360,11208,beach house,devotion,8.5,brian howe
1361,4769,the libertines,up the bracket,8.5,eric carr
1362,2519,the deadly snakes,ode to joy,8.5,amanda petrusich
1363,22050,gloss,trans day of revenge,8.5,brad nelson
1364,21287,kevin gates,islah,8.5,jayson greene
1365,16812,woody guthrie,woody at 100 the woody guthrie centennial collection,8.5,rachael maddux
1366,9052,johnny cash,personal file,8.5,stephen m. deusner
1367,5617,diplo mia,piracy funds terrorism vol 1,8.5,nick sylvester
1368,4116,interpol,antics,8.5,david moore
1369,3242,fugazi,the argument,8.5,joe tangari
1370,7344,sonic youth,goodbye 20th century,8.5,brent s. sirota
1371,8085,amon tobin,out from out where,8.5,christopher dare
1372,1223,john cale,sun blindness music,8.5,luke buckman
1373,19684,the smashing pumpkins,adore,8.5,ian cohen
1374,14512,the body,all the waters of the earth turn to blood,8.5,grayson currin
1375,11660,various artists,the sound of philadelphia gamble and huffs greatest hits,8.5,nate patrin
1376,3792,heavenly,heavenly vs satan,8.5,john dark
1377,6141,panda bear,young prayer,8.5,mark richardson
1378,9477,lou reed,coney island baby,8.5,stuart berman
1379,11406,m83,saturdaysyouth,8.5,brian howe
1380,5756,neu,neu 75,8.5,brent s. sirota
1381,4777,jamie lidell,multiply,8.5,mark pytlik
1382,16771,baroness,yellow and green,8.5,brandon stosuy
1383,11202,titus andronicus,the airing of grievances,8.5,adam moerder
1384,8761,wovenhand,consider the birds,8.5,brandon stosuy
1385,8970,destroyer,destroyers rubies,8.5,matt lemay
1386,19798,perfume genius,too bright,8.5,brandon stosuy
1387,21476,david bowie,lodger,8.5,mike powell
1388,22014,grace jones,warm leatherette,8.5,t. cole rachel
1389,15723,grandaddy,the sophtware slump,8.5,mike powell
1390,8862,ami yoshida,tiger thrush,8.5,dominique leone
1391,7729,bruce springsteen,we shall overcome the seeger sessions,8.5,amanda petrusich
1392,16877,blur,blur 21,8.5,lindsay zoladz
1393,11268,the dodos,visiter,8.5,ian cohen
1394,14446,rem,fables of the reconstruction,8.5,matthew perpetua
1395,966,peter brtzmann william parker hamid drake,peter brotzmann,8.5,alexander lloyd linhardt
1396,667,the beta band,to you alone,8.5,brent dicrescenzo
1397,16854,tnght,tnght,8.5,larry fitzmaurice
1398,3595,guided by voices,earthquake glue,8.5,eric carr
1399,15790,the field,looping state of mind,8.5,jess harvell
1400,10871,grizzly bear,friend,8.5,ryan schreiber
1401,15522,sebadoh,bakesale,8.5,jess harvell
1402,4738,ted leo and the pharmacists,the tyranny of distance,8.5,kristin sage rockermann & chip chanko
1403,9557,clark,body riddle,8.5,ryan dombal
1404,14513,walter gibbons,jungle music mixed with love essential and unreleased remixes 1976 1986,8.5,tal rosenberg
1405,1494,the clean,anthology,8.5,joe tangari
1406,22467,kate bush,before the dawn,8.5,laura snapes
1407,6098,oakley hall,oakley hall,8.5,johnny loftus
1408,20153,tobias jesso jr,goon,8.5,mark richardson
1409,10940,mouthus,saw a halo,8.5,grayson currin
1410,19984,brian eno jon hassell,fourth world vol 1 possible musics,8.5,aaron leitko
1411,19356,various artists,hyperdub 101,8.5,larry fitzmaurice
1412,2860,the ex,dizzy spells,8.5,spencer owen
1413,748,black dice,beaches and canyons,8.5,mike bernstein
1414,22055,bruce springsteen,the christic shows november 16 and 17 1990,8.5,sam sodomsky
1415,5236,mercury rev,all is dream,8.5,brendan reid
1416,21904,slum village,the fan tas tic box set,8.5,kris ex
1417,2889,emperor,scattered ashes a decade of emperial wrath,8.5,dominique leone
1418,6170,lewis parker,its all happening now,8.5,jascha hoffman
1419,19717,bedhead,bedhead 1992 1998,8.5,mark richardson
1420,21317,the velvet underground,the complete matrix tapes,8.5,douglas wolk
1421,21619,john cale,music for a new society,8.5,stacey anderson
1422,8205,20 minute loop,decline of day,8.5,camilo arturo leslie
1423,11644,boscoe,boscoe,8.5,joe tangari
