index,reviewid,artist,title,score,author
998,9835,architecture in helsinki,we died they remixed,4.4,rob mitchum
999,161,american heritage,through the age of quarrel and into the era of putting up with it,4.4,brendan reid
1000,16187,nada surf,the stars are indifferent to astronomy,4.4,eric grandy
1001,7507,stereophonics,performance and cocktails,4.4,brent dicrescenzo
1002,6671,rainer maria,long knives drawn,4.4,rob mitchum
1003,12705,clem snide,hungry bird,4.4,paul thompson
1004,10722,twista,adrenaline rush 2007,4.4,ian cohen
1005,9940,yellow swans and birchville cat motel,yellow swans and birchville cat motel,4.4,grayson currin
1006,20897,the good life,everybodys coming down,4.4,ian cohen
1007,9330,spencer dickinson,the man who lives for love,4.4,stephen m. deusner
1008,4499,knotworking,notes left out,4.4,brad haywood
1009,10389,maserati,inventions for the new season,4.4,zach baron
1010,12575,sparks,exotic creatures of the deep,4.4,douglas wolk
1011,19344,coldplay,ghost stories,4.4,larry fitzmaurice
1012,10310,pelican,city of echoes,4.4,grayson currin
1013,14057,the kissaway trail,sleep mountain,4.4,larry fitzmaurice
1014,14382,the constellations,southern gothic,4.4,stuart berman
1015,14491,jimmy edgar,xxx,4.4,andrew gaerig
1016,1927,various artists,everything is nice,4.4,ryan schreiber
1017,8505,vue,down for whatever,4.4,brandon stosuy
1018,13092,ciara,fantasy ride,4.4,tom breihan
1019,13075,miss kittin the hacker,two,4.4,david raposa
1020,13702,orenda fink,ask the night,4.4,stephen m. deusner
1021,14614,aeroplane,we cant fly,4.4,andrew gaerig
1022,4610,klimek,music to fall asleep,4.4,mark richardson
1023,13574,massive attack,splitting the atom,4.4,tom breihan
1024,22364,banks and steelz,anything but words,4.4,evan rytlewski
1025,10234,morningbell,through the belly of the sea,4.4,eric harvey
1026,13684,kid sister,ultraviolet,4.4,tom breihan
1027,14543,colour revolt,the cradle,4.4,stephen m. deusner
1028,2735,electric six,senor smoke,4.4,adam moerder
1029,13584,as tall as lions,you cant take it with you,4.4,ian cohen
1030,18837,ariel pink,early live recordings,4.4,andy beta
1031,14434,mia,/ \ / \ / \ y / \,4.4,matthew perpetua
1032,16791,catcall,the warmest place,4.3,lindsay zoladz
1033,19760,blonde redhead,barragn,4.3,jason heller
1034,14321,ed harcourt,lustre,4.3,liz colville
1035,7296,snapcase,end transmission,4.3,brendan reid
1036,15511,depeche mode,remixes 2 81 11,4.3,douglas wolk
1037,905,braid,movie music volumes one and two,4.3,brent dicrescenzo
1038,11533,the national,the virginia,4.3,joshua klein
1039,20223,mikky ekko,time,4.3,marc hogan
1040,3474,go back snowball robert pollard and mac mccaughan,calling zero,4.3,rob mitchum
1041,13819,apse,climb up,4.3,joe colly
1042,2887,eyes adrift,eyes adrift,4.3,brendan reid
1043,8708,winter blanket,actors and actresses,4.3,kevin adickes
1044,17584,ulrich schnauss,a long way to fall,4.3,andrew gaerig
1045,10284,the saints,imperious delirium,4.3,joshua klein
1046,19520,opeth,pale communion,4.3,grayson haver currin
1047,9157,dr octagon,the return of dr octagon,4.3,tom breihan
1048,6433,the postal service,we will become silhouettes,4.3,rob mitchum
1049,1162,memphis bleek,534,4.3,tom breihan
1050,19003,feadz,instant alpha,4.3,nate patrin
1051,5198,meat puppets,golden lies,4.3,al shipley
1052,11761,interpol,slow hands,4.3,david raposa
1053,1159,scott h biram,the dirty old one man band,4.3,stephen m. deusner
1054,14670,the hundred in the hands,the hundred in the hands,4.3,larry fitzmaurice
1055,15948,cubic zirconia,follow your heart,4.3,nate patrin
1056,1600,copywrite,the high exhaulted,4.3,sam chennault
1057,221,apes of wrath,apes of wrath,4.3,brad haywood
1058,20597,daughn gibson,carnation,4.3,grayson haver currin
1059,474,an angle,we can breathe under alcohol,4.3,jason crock
1060,13389,greymachine,disconnected,4.3,cosmo lee
1061,10080,circle,tower,4.3,marc masters
1062,5738,negativland,deathsentences of the polished and structurally weak,4.3,eric carr
1063,19635,kimbra,the golden echo,4.3,jake cleland
1064,12230,dj khaled,we global,4.3,marc hogan
1065,12259,unkle,end titles... stories for film,4.3,ian cohen
1066,4702,le tigre,remix,4.3,eric carr
1067,11115,the mars volta,the bedlam in goliath,4.3,ian cohen
1068,12122,the fiery furnaces,remember,4.3,chris dahlen
1069,10412,dj mayonnaise,still alive,4.3,nate patrin
1070,3008,fatboy slim,halfway between the gutter and the stars,4.2,richard m. juzwiak
1071,8545,rocky votolato,makers,4.2,marc hogan
1072,16385,the phenomenal handclap band,form and control,4.2,eric grandy
1073,4213,jawbreaker,etc,4.2,rob mitchum
1074,13586,grant hart,hot wax,4.2,joshua klein
1075,13427,the almighty defenders,the almighty defenders,4.2,nate patrin
1076,13442,pens,hey friend what you doing,4.2,zach kelly
1077,14242,bob,the adventures of bobby ray,4.2,jayson greene
1078,6344,playgroup,playgroup,4.2,paul cooper
1079,9168,muse,black holes and revelations,4.2,sam ubl
1080,3830,the herbaliser,very mercenary,4.2,ryan schreiber
1081,8029,those peabodys,unite tonight,4.2,andy beta
1082,13955,freelance whales,weathervanes,4.2,ian cohen
1083,10009,kieran hebden,tongues,4.2,grayson currin
1084,16003,joker,the vision,4.2,andrew gaerig
1085,4109,the noise conspiracy,survival sickness,4.2,adam ohler
1086,8496,voodoo child,baby monkey,4.2,jonathan zwickel
1087,10694,foo fighters,echoes silence patience and grace,4.2,adam moerder
1088,3802,hefner,dead media,4.2,nathan rooney
1089,16058,zambri,glossolalia,4.2,brian howe
1090,11287,cloud cult,feel good ghosts,4.2,ian cohen
1091,1601,coquettish,total pops madness,4.2,mark richard-san
1092,8787,c rayz walz,year of the beast,4.2,tom breihan
1093,12651,rza,afro samurai resurrection,4.2,ian cohen
1094,10042,sj esau,wrong faced cat feed collapse,4.2,joe tangari
1095,14571,jeezy,1000 grams vol 1,4.2,tom breihan
1096,5548,metric,live it out,4.2,ryan dombal
1097,4558,kings of leon,youth and young manhood,4.2,scott plagenhoef
1098,18435,jackson and his computer band,glow,4.2,nate patrin
1099,5923,the notorious big,duets the final chapter,4.2,sean fennessey
1100,1578,bobby conn,llovessonngs,4.2,samir khan
1101,19738,inspiral carpets,inspiral carpets,4.2,jason heller
1102,7711,sa smash,smashy trashy,4.2,rollie pemberton
1103,20626,zedd,true colors,4.2,corban goble
1104,4828,jason loewenstein,at sixes and sevens,4.2,rob mitchum
1105,16270,die antwoord,tenion,4.2,andrew ryce
1106,10795,hard fi,once upon a time in the west,4.2,stuart berman
1107,8458,vhs or beta,night on fire,4.2,derek miller
1108,1971,various artists,whatever the 90s box set,4.2,nitsuh abebe
1109,16423,camron vado mckenzie eddy,blu tops,4.2,jayson greene
1110,12274,these united states,a picture of the three of us at the gate to the garden of eden,4.2,stephen m. deusner
1111,11829,the smashing pumpkins,machina the machines of god,4.2,brent dicrescenzo
1112,2364,dj krush,the message at the depth,4.2,julianne escobedo shepherd
1113,14302,television personalities,a memory is better than nothing,4.2,douglas wolk
1114,9937,madonna,the confessions tour,4.2,stephen m. deusner
1115,12730,u2,no line on the horizon,4.2,ryan dombal
1116,4265,joan of arc,so much staying alive and lovelessness,4.2,william bowers
1117,259,the appleseed cast,two conversations,4.2,rob mitchum
1118,18937,supreme cuts,divine ecstasy,4.2,jordan sargent
1119,16991,the vaccines,come of age,4.2,ian cohen
1120,3029,felix da housecat,kittenz and thee glitz,4.2,paul cooper
1121,8936,earl zinger,put your phasers on ...,4.2,paul cooper
1122,4727,lemon jelly,lemon jelly.ky,4.2,paul cooper
1123,10919,mobius band,heaven,4.2,liz colville
1124,9128,keane,under the iron sea,4.1,david raposa
1125,7408,the special goodness,land air sea,4.1,rob mitchum
1126,12163,styrofoam,a thousand words,4.1,roque strew
1127,12361,odeath,broken hymns limbs and skin,4.1,joshua klein
1128,6525,dudley perkins,a lil light,4.1,nicholas b. sylvester
1129,1480,circus devils,five,4.1,jason crock
1130,8873,yo la tengo,yo la tengo is murdering the classics,4.1,joe tangari
1131,8121,town and country,it all has to do with it,4.1,brent s. sirota
1132,19333,michael jackson,xscape,4.1,douglas wolk
1133,12146,james jackson toth,waiting in vain,4.1,andrew gaerig
1134,10355,the maccabees,colour it in,4.1,joshua klein
1135,9663,2pac,pacs life,4.1,tom breihan
1136,5679,magnet,the tourniquet,4.1,marc hogan
1137,9243,jurassic 5,feedback,4.1,tom breihan
1138,15308,glasvegas,euphoric     heartbreak,4.1,ian cohen
1139,10061,timbaland,shock value,4.1,nate patrin
1140,8471,the vines,highly evolved,4.1,chris dahlen
1141,1340,the cassettes,the cassettes,4.1,brian james
1142,13504,kid cudi,man on the moon the end of day,4.1,ian cohen
1143,12785,young dro and yung la,black boy white boy,4.1,tom breihan
1144,3554,a grape dope,missing dragons,4.1,andrew bryant
1145,13852,edward sharpe and the magnetic zeros,up from below,4.1,paul thompson
1146,5214,melochrome,stay a little longer,4.1,john dark
1147,9201,the ohsees,the cool death of island raiders,4.1,cory d. byrom
1148,12687,ryan adams,extra cheese,4.1,stephen m. deusner
1149,4716,leels,leels,4.1,chris dahlen
1150,14832,the concretes,wywh,4.1,matthew perpetua
1151,14825,nerd,nothing,4.1,jayson greene
1152,10627,ice water,polluted water,4.1,nate patrin
1153,12969,crocodiles,summer of hate,4.1,joe colly
1154,13563,bad lieutenant,never cry another tear,4.1,tom ewing
1155,8907,young gunz,tough luv,4.1,rollie pemberton
1156,2630,neil diamond,12 songs,4.1,marc hogan
1157,15044,men,talk about body,4.1,tom breihan
1158,3340,robbie fulks,georgia hard,4.1,stephen m. deusner
1159,9747,matisyahu,no place to be,4.1,tom breihan
1160,2530,dead prez sticky fingaz,turn off the radio mixtape vol 2 get free or die tryin,4.1,rollie pemberton
1161,6409,iggy pop,skull ring,4.1,eric carr
1162,20111,various artists,inside llewyn davis,4.1,stephen m. deusner
1163,5098,roots manuva,run come save me,4.1,ethan p.
1164,17925,kid cudi,indicud,4.0,corban goble
1165,4889,courtney love,americas sweetheart,4.0,amanda petrusich
1166,11686,radiohead,the best of,4.0,scott plagenhoef
1167,12037,the childballads,cheekbone hollows,4.0,joshua klein
1168,9781,america,here and now,4.0,stephen m. deusner
1169,4636,ladytron,extended play,4.0,nitsuh abebe
1170,6787,rilo kiley,take offs and landings,4.0,alison fields
1171,676,bettie serveert,attagirl,4.0,adam moerder
1172,1078,big star,big star story,4.0,joe tangari
1173,11513,cassettes wont listen,small time machine,4.0,david bevan
1174,1183,burt bacharach,at this time,4.0,stephen m. deusner
1175,12008,pas chic chic,au contraire,4.0,brian howe
1176,10331,future clouds and radar,future clouds and radar,4.0,stephen m. deusner
1177,16279,the maccabees,given to the wild,4.0,hari ashurst
1178,13503,air,love 2,4.0,nate patrin
1179,14082,liars,sisterworld reinterpretations,4.0,jess harvell
1180,7730,statistics,leave your name,4.0,alan smithee
1181,10726,the donnas,bitchin,4.0,david raposa
1182,13601,zero 7,yeah ghost,4.0,jess harvell
1183,22137,various artists,suicide squad the album,4.0,chris randle
1184,20577,pins,wild nights,4.0,laura snapes
1185,18833,bruce springsteen,high hopes,4.0,stephen m. deusner
1186,8797,without gravity,tenderfoot,4.0,adam moerder
1187,11960,blackstrap,steal my horses and run,4.0,adam moerder
1188,3739,ed harcourt,here be monsters,4.0,eric carr
1189,11716,datsuns,outta sight outta mind,4.0,stephen m. deusner
1190,11942,rza,digi snacks,4.0,ian cohen
1191,14609,blonde redhead,penny sparkle,4.0,ian cohen
1192,15761,red hot chili peppers,im with you,4.0,ian cohen
1193,7950,tarwater,the needle was travelling,4.0,mark richardson
1194,11073,gd,the message uni versa,4.0,ryan dombal
1195,5127,masakatsu takagi,pia,4.0,malcolm seymour iii
1196,18035,various artists,the great gatsby,4.0,laura snapes
1197,5156,matt pond pa,several arrows later,4.0,marc hogan
1198,3274,the fiery furnaces,rehearsing my choir,4.0,amanda petrusich
1199,7978,texas,the hush,4.0,brent dicrescenzo
1200,21101,ryan adams,1989,4.0,mark richardson
1201,10816,babyshambles,shotters nation,4.0,eric harvey
1202,12695,peter tosh,the ultimate peter tosh experience,4.0,mike powell
1203,10377,radio moscow,radio moscow,4.0,adam moerder
1204,10968,pink floyd,oh by the way,4.0,nate patrin
1205,5750,the nerves,world of gold,4.0,matt lemay
1206,10173,kavinsky,1986,4.0,mark pytlik
1207,18859,cynic,kindly bent to free us,4.0,grayson haver currin
1208,21117,jean michel jarre,electronica 1 the time machine,4.0,philip sherburne
1209,12801,white lies,to lose my life,4.0,marc hogan
1210,17042,band of horses,mirage rock,4.0,steven hyden
1211,182,and you will know us by the trail of dead,worlds apart,4.0,nick sylvester
1212,14984,nerd,the best of nerd,4.0,tom breihan
1213,18375,modern hut,generic treasure,4.0,paul thompson
1214,6885,rye coalition,curses,4.0,jason crock
1216,13817,the hotrats,turn ons,4.0,stuart berman
1217,1165,battletorn,villains reversed,4.0,adam moerder
1218,21157,kurt cobain,montage of heck the home recordings,4.0,jayson greene
1219,14767,squarepusher,shobaleader one ddemonstrator,4.0,jess harvell
1220,374,dan the automator,wanna buy a monkey,4.0,rob mitchum
1221,19843,alt j,this is all yours,4.0,ian cohen
1223,18343,clap your hands say yeah,little moments,4.0,ian cohen
1224,21460,wet,dont you,4.0,katherine st. asaph
1225,7400,sparklehorse,distorted ghost,4.0,ryan kearney
1226,14001,black rebel motorcycle club,beat the devils tattoo,4.0,marc hogan
1227,13645,devendra banhart,what will we be,4.0,grayson currin
1228,8611,weezer,weezer,4.0,spencer owen
1229,22142,meshuggah,meshuggah,4.0,saby reyes-kulkarni
1230,19212,young magic,breathing statues,4.0,ian cohen
1231,11241,dengue fever,venus on earth,4.0,mike powell
1232,12353,the mighty underdogs,droppin science fiction,4.0,nate patrin
1233,20835,teenage time killers,greatest hits vol 1,4.0,zoe camp
1234,872,mark borthwick trevor holland,helene,4.0,brad haywood
1235,14383,au revoir simone,night light,4.0,mike powell
1236,12417,the matthew herbert big band,theres me and theres you,4.0,mark pytlik
1237,14466,bombay bicycle club,flaws,4.0,joshua love
1238,12428,stereo image,stereo image,4.0,jason crock
1239,16645,talwst,alien tentacle sex,4.0,andrew ryce
1240,21351,kid cudi,speedin bullet 2 heaven,4.0,matthew ramirez
1241,13994,kidz in the hall,land of make believe,4.0,zach kelly
1242,10079,31knots,the days and nights of everything anywhere,4.0,grayson currin
1243,22515,moby and the void pacific choir,these systems are failing,4.0,andy beta
1244,2706,mark eitzel,candy ass,4.0,ryan dombal
1245,14478,zero 7,record the best of zero 7,4.0,jess harvell
1246,21000,method man,the meth lab,4.0,ian cohen
1247,5965,old 97s,fight songs,4.0,neil lieberman
1248,2733,electric six,fire,4.0,eric carr
1249,9987,the fall,reformation post tlc,4.0,joe tangari
1250,15222,josh t pearson,last of the country gentlemen,4.0,stephen m. deusner
1251,2470,dub narcotic,degenerate introduction,3.9,brandon stosuy
1252,1360,caustic resin,keep on truckin,3.9,william morris
1253,4442,king crimson,happy with what you have to be happy with,3.9,dominique leone
1254,1974,various artists,future retro,3.9,nitsuh abebe
1255,4048,iqu,girls on dates,3.9,mark richard-san
1256,8887,yeah yeah yeahs,machine,3.9,eric carr
1257,13835,eels,end times,3.9,zach kelly
1258,13578,buckshot krs one,survival skills,3.9,tom breihan
1259,1623,elvis costello,north,3.9,hartley goldstein
1260,13862,juliana hatfield,peace and love,3.9,stephen m. deusner
1261,20780,tyga,the gold album 18th dynasty,3.9,meaghan garvey
1262,17546,pillowfight,pillowfight,3.9,miles raymer
1263,7892,various artists,the spongebob squarepants movie,3.9,david moore
1264,11440,sonic sum,films,3.9,evan mcgarvey
1265,1613,cost,chimera,3.9,brendan reid
1266,8411,armand van helden,nympho,3.9,tom breihan
1267,6111,omfo,trans balkan express,3.9,nick sylvester
1268,20645,mates of state,youre going to make it,3.9,stephen m. deusner
1269,11491,neva dinova,you may already be dreaming,3.9,ian cohen
1270,15965,deer tick,divine providence,3.9,ian cohen
1271,17802,lil wayne,i am not a human being ii,3.9,jayson greene
1272,16015,misfits,the devils rain,3.9,aaron leitko
1273,11805,phantom tollbooth,beard of lightning,3.9,william bowers
1274,18750,sebastien grainger,yours to discover,3.9,ian cohen
1275,4080,immortal lee county killers,love is a charm of powerful trouble,3.9,andy beta
1276,13239,street sweeper social club,street sweeper social club,3.9,jason crock
1277,7941,animal collective,danse manatee,3.9,brent s. sirota
1278,2927,early man,early man,3.9,sam ubl
1279,19677,nachtmystium,the world we left behind,3.9,grayson haver currin
1280,9238,pharrell,in my mind,3.9,sean fennessey
1281,8686,willard grant conspiracy,regard the end,3.9,neil robertson
1282,21457,tory lanez,the new toronto,3.9,israel daramola
1283,4948,jeffrey lewis and the jitters,its the ones whove cracked that the light shines through,3.9,andy beta
1284,19963,dillon francis,money sucks friends rule,3.9,nate patrin
1285,12815,mt st helens vietnam band,mt st helens vietnam band,3.9,joshua klein
1286,15026,cold war kids,mine is yours,3.9,zach kelly
1287,6109,christopher oriley,home to oblivion an elliott smith tribute,3.9,stephen m. deusner
1288,1713,caesars,39 minutes of bliss,3.9,amanda petrusich
1289,2683,edison woods,edison woods,3.9,rob mitchum
1290,1026,burnside project,the networks the circuits the streams the harmonies,3.9,brandon stosuy
1291,9104,rose melberg,cast away the clouds,3.9,marc hogan
1292,13470,mm,sing along to songs you dont know,3.9,marc hogan
1293,5670,morningwood,morningwood,3.9,adam moerder
1294,6486,the prodigy,always outnumbered never outgunned,3.9,scott plagenhoef
1295,14156,rufus wainwright,all days are nights songs for lulu,3.9,joshua love
1296,499,aids wolf,the lovvers,3.9,brandon stosuy
1297,1017,ltj bukem,journey inwards,3.9,paul cooper
1298,16198,lamb of god,resolution,3.9,grayson currin
1299,9706,foo fighters,skin and bones,3.8,rob mitchum
1300,289,arlo,stab the unstoppable hero,3.8,eric carr
1301,9207,ice cube,laugh now cry later,3.8,tom breihan
1302,11162,cowboy junkies,trinity revisited,3.8,stephen m. deusner
1303,21985,the avett brothers,true sadness,3.8,allison hussey
1304,4714,chris lee,cool rock,3.8,amanda petrusich
1305,15314,the head and the heart,the head and the heart,3.8,stephen m. deusner
1306,14030,awesome color,massa hypnos,3.8,david raposa
1307,2154,the damned,grave disorder,3.8,joe tangari
1308,15437,moby,destroyed,3.8,andrew gaerig
1309,13079,elvis costello,secret profane and sugarcane,3.8,douglas wolk
1310,347,atom and his package,attention blah blah blah,3.8,rob mitchum
1311,7562,summer at shatter creek,all the answers,3.8,ryan dombal
1312,2558,vladislav delay,demo tracks,3.8,nick sylvester
1313,10369,the chemical brothers,we are the night,3.8,nate patrin
1314,254,the apples in stereo,lets go,3.8,spencer owen
1315,8359,unklesounds,edit music for a film original motion picture soundtrack reconstruction,3.8,ryan dombal
1316,15117,millionyoung,replicants,3.8,larry fitzmaurice
1317,11544,nortec collective presents bostich  fussible,tijuana sound machine,3.8,joshua klein
1318,5056,makers,rock star god,3.8,al shipley
1319,4417,kid loco,jesus life for children under 12 inches,3.8,paul cooper
1320,10143,robbie fulks,revenge,3.8,stephen m. deusner
1321,10769,matt valentine and erika elder,gettin gone,3.8,grayson currin
1322,6405,iggy and the stooges,wild love the detroit rehearsals and more,3.8,brad haywood
1323,4951,daniel lanois,belladonna,3.8,stephen m. deusner
1324,738,bjork,army of me remixes and covers,3.8,ryan dombal
1325,8003,thievery corporation,the richest man in babylon,3.8,paul cooper
1326,5693,nada surf,let go,3.8,rob mitchum
1327,16384,curreny,muscle car chronicles,3.8,jordan sargent
1328,8138,trans am,extremixxx,3.8,mark richardson
1329,12486,japanese motors,japanese motors,3.8,adam moerder
1330,12504,cat power,dark end of the street,3.8,joshua love
1331,10724,"adrian orange, her band",adrian orange and her band,3.8,david raposa
1332,9239,sex pistols,spunk,3.8,david raposa
1333,16171,bebetune,inhale c 4,3.8,brandon soderberg
1334,14591,we are scientists,barbara,3.8,ian cohen
1335,14091,turin brakes,outbursts,3.8,ian cohen
1336,5383,momus,stars forever,3.8,brent dicrescenzo
1337,12002,nas,untitled,3.8,ian cohen
1338,14611,everything everything,man alive,3.8,ian cohen
1339,10049,rosie thomas,these friends of mine,3.8,liz colville
1340,5944,sinad oconnor,faith and courage,3.8,kristin sage rockermann
1341,5906,willie nelson,countryman,3.8,stephen  m. deusner
1342,7966,sbastien tellier,lincroyable vrit,3.8,brad haywood
1343,9211,the legends,public radio,3.8,stephen m. deusner
1344,11416,magnetic morning,magnetic morning,3.8,nitsuh abebe
1345,3387,gang of four,hard,3.8,joe tangari
1346,14299,born ruffians,say it,3.8,larry fitzmaurice
1347,6265,the phenomenological boys,melody melody melody and more melody,3.8,jascha hoffman
1348,12204,kings of leon,only by the night,3.8,ian cohen
1349,10910,duran duran,red carpet massacre,3.8,joshua klein
1350,571,basement jaxx,rooty,3.8,malcolm seymour iii
1351,7595,the suntanama,another,3.8,joe tangari
1353,13638,tisto,kaleidoscope,3.8,jess harvell
1354,545,bangs,call and response,3.8,eric carr
1355,11594,the ting tings,we started nothing,3.8,adam moerder
1356,16488,grand duchy,let the people speak,3.8,ian cohen
1357,19644,anand wilder,break line the musical,3.8,larry fitzmaurice
1358,13895,everybody was in the french resistancenow,fixin the charts vol 1,3.8,marc hogan
1359,14086,we have band,whb,3.7,jonathan garrett
1360,10798,calvin harris,i created disco,3.7,marc hogan
1361,6742,reggie and the full effect,under the tray,3.7,noah sutcliffe
1362,13597,editors,in this light and on this evening,3.7,ian cohen
1363,7743,the smiths,romantic and square is hip and aware a matinee tribute to the smiths,3.7,neil robertson
1364,2737,electric turn to me,electric turn to me,3.7,dominique leone
1365,1270,can,out of reach,3.7,mark richardson
1366,6844,josh rouse,subtitulo,3.7,marc hogan
1367,9086,ronnie spector,the last of the rock stars,3.7,marc hogan
1368,13155,the sounds,crossing the rubicon,3.7,paul thompson
1369,1533,coldcut,revolution,3.7,james p. wisdom
1370,9035,the presets,beams,3.7,marc hogan
1371,6921,razorlight,up all night,3.7,nick sylvester
1372,13214,son volt,american central dust,3.7,stephen m. deusner
1373,5586,martinis,smitten,3.7,sam ubl
1374,9966,rjd2,the third hand,3.7,nate patrin
1375,5930,oasis,the masterplan,3.7,michael sandlin
1376,14047,native,wrestling moves,3.7,zach kelly
1377,10721,matt pond pa,last light,3.7,adam moerder
1378,6577,the peppermints,jesus chryst,3.7,matthew murphy
1379,4060,eric idle,the rutland isles,3.7,brian james
1380,10340,they shoot horses dont they,pickup sticks,3.7,joe tangari
1381,15694,alex clare,the lateness of the hour,3.7,ian cohen
1382,4846,longwave,the strangest things,3.7,brandon stosuy
1383,7867,various artists,i am sam,3.7,chris dahlen
1384,12352,dr dooom,dr dooom 2,3.7,ian cohen
1385,2780,alec empire,futurist,3.7,ryan dombal
1386,3313,faun fables,family album,3.7,catherine lewis
1387,12444,lil wayne,dedication 3,3.7,tom breihan
1388,4338,jet,get born,3.7,nick sylvester
1389,2954,jad fair,the sound of music an unfinished symphony in twelve parts,3.7,mark richard-san
1390,9133,sound team,movie monster,3.7,marc hogan
1391,10308,sean na na,family trees or cope we must,3.7,jason crock
1392,12117,sj esau,small vessel,3.6,evan mcgarvey
1393,3350,tim fite,gone aint gone,3.6,stephen m. deusner
1394,13885,midlake,the courage of others,3.6,paul thompson
1395,12025,the fratellis,here we stand,3.6,adam moerder
1396,19827,yung lean,unknown memory,3.6,jonah bromwich
1397,9081,radio 4,enemies like this,3.6,david raposa
1398,13894,the whigs,in the dark,3.6,jonathan garrett
1399,14626,eels,tomorrow morning,3.6,stephen m. deusner
1400,445,athlete,tourist,3.6,adam moerder
1401,8381,the unicorns,2014,3.6,nick sylvester
1402,8446,verbena,la musica negra,3.6,david raposa
1403,14830,kings of leon,come around sundown,3.6,ian cohen
1404,6598,quixotic,mortal mirror,3.6,eric carr
1405,11592,the orb,the dream,3.6,tom ewing
1406,5425,morcheeba,charango,3.6,christopher dare
1407,301,art of noise,the seduction of claude debussy,3.6,zach hooker
1408,2891,elefant,black magic show,3.6,marc hogan
1409,6935,the redwalls,de nova,3.6,marc hogan
1410,7236,luke slater,alright on top,3.6,paul cooper
1411,17530,free energy,love sign,3.6,ian cohen
1412,18938,band of horses,acoustic at the ryman,3.6,stephen m. deusner
1413,4272,joan of arc,presents guitar duets,3.5,marc hogan
1414,22122,kel valhaal,new introductory lectures on the system of transcendental qabala,3.5,kevin lozano
1415,7521,kelley stoltz,the past was faster,3.5,matt lemay
1416,7894,various artists,music from the oc mix 5,3.5,amy phillips
1417,22720,yasiin bey,december 99th,3.5,marcus j. moore
1418,22083,magic,primary colours,3.5,jeremy gordon
1419,22589,the chainsmokers,collage,3.5,kevin lozano
1420,5119,the mars volta,scab dates,3.5,jason crock
1421,12856,iud,the proper sex,3.5,mike powell
1422,15083,theophilus london,lovers holiday,3.5,ian cohen
1423,12957,tinted windows,tinted windows,3.5,stephen m. deusner
1424,8134,trans am,ta,3.5,mark richard-san
1425,2893,electronicat,21st century toy,3.5,bob o. mcmillan
1426,446,automato,automato,3.5,rob mitchum
1427,4261,jimmy eat world,bleed american,3.5,ryan schreiber
1428,14138,minus the bear,omni,3.5,ian cohen
1429,9912,lucinda williams,west,3.5,stephen m. deusner
1430,12726,grandmaster flash,the bridge concept of a culture,3.5,nate patrin
1431,19718,jason feathers,de oro,3.5,mike powell
1432,19512,the young,chrome cactus,3.5,ian cohen
1433,12831,bishop allen,grrr,3.5,grayson currin
1434,6004,tara jane oneil and daniel littleton,music for a meteor shower,3.5,brendan reid
1435,7005,saturnine,pleasure of ruins,3.5,jason nickey
1436,7593,the sunshine fix,green imagination,3.5,nick sylvester
1437,13005,the shortwave set,replica sun machine,3.5,eric harvey
1438,6204,peaches,fatherfucker,3.5,matt lemay
1439,896,boylion,up up down down left right left right b a select start,3.5,christopher f. schiel
1440,9749,nina simone,remixed and reimagined,3.5,mark richardson
1441,13077,jeff buckley,grace around the world,3.5,ryan dombal
1442,17058,ben folds five,the sound of the life of the mind,3.5,stephen m. deusner
1443,322,andre afram asmar,racetothebottom,3.5,jascha hoffman
1444,4110,the noise conspiracy,a new morning changing weather,3.5,kevin adickes
1445,15845,spank rock,everything is boring and everyone is a fucking liar,3.5,nate patrin
1446,13567,nick oliveri,death acoustic,3.5,joe colly
1447,16538,miles kane,first of my kind,3.5,laura snapes
1448,18178,french montana,excuse my french,3.5,ian cohen
1449,7812,screaming trees,ocean of confusion,3.5,david raposa
1450,12100,the dandy warhols,earth to the dandy warhols,3.5,eric harvey
1451,10906,mf grimm,the hunt for the gingerbread man,3.5,ian cohen
1452,4161,idiot pilot,strange we should meet here,3.5,adam moerder
1453,4115,interpol,the black,3.5,michael idov
1454,9406,the mars volta,amputechture,3.5,brandon stosuy
1455,8165,tristeza,dream signals in full circles,3.5,craig griffith
1456,7218,roni size,touching down,3.5,joe tangari
1457,14817,weezer,death to false metal,3.5,ian cohen
1458,5055,makers,strangest parade,3.5,alison fields
1459,6560,pony up,pony up,3.5,peter macia
1461,13162,placebo,battle for the sun,3.4,ian cohen
1462,6679,marky ramone and the speedkings,legends bleed,3.4,isaiah violante
1463,13856,the notwist,sturm,3.4,brian howe
1464,4282,daniel johnston,fear yourself,3.4,michael idov
1465,7745,sluta leta,semi peterson,3.4,andy beta
1466,7301,snitches,star witness,3.4,michael idov
1467,12255,stereophonics,pull the pin,3.4,ian cohen
1468,13049,the warlocks,the mirror explodes,3.4,paul thompson
1469,10392,black strobe,burn your own church,3.4,nitsuh abebe
1470,1757,cocorosie,noahs ark,3.4,sam ubl
1471,10165,joseph arthur,lets just be,3.4,joe tangari
1472,6768,retsin,moon money moon,3.4,jason nickey
1473,9377,canada,this cursed house,3.4,marc hogan
1474,7498,stereolab,cobra and phases group play voltage in the milky night,3.4,brent dicrescenzo
1475,10585,the mooney suzuki,have mercy,3.4,adam moerder
1476,8848,center:level:roar,centerlevelroar,3.4,scott hreha
1477,7725,sparrow,sparrow,3.4,hartley goldstein
1478,8473,the vines,vision valley,3.4,david raposa
